Data,Model,h_dim,b_size,lr,w_decay,d_out,layers,MAE,RMSE
ESOL,GraphSAGE,64,32,0.0005,0.0001,0.2,2,0.85,1.1
ESOL,GraphSAGE,64,32,0.0005,0.0001,0.2,3,0.86,1.12
ESOL,GraphSAGE,64,32,0.0005,0.0001,0.2,4,0.89,1.13
ESOL,GraphSAGE,64,32,0.0005,0.0001,0.5,2,0.94,1.18
ESOL,GraphSAGE,64,32,0.0005,0.0001,0.5,3,0.92,1.16
ESOL,GraphSAGE,64,32,0.0005,0.0001,0.5,4,0.88,1.15
ESOL,GraphSAGE,64,32,0.0005,1e-05,0.2,2,0.85,1.13
ESOL,GraphSAGE,64,32,0.0005,1e-05,0.2,3,0.88,1.14
ESOL,GraphSAGE,64,32,0.0005,1e-05,0.2,4,0.87,1.13
ESOL,GraphSAGE,64,32,0.0005,1e-05,0.5,2,0.93,1.19
ESOL,GraphSAGE,64,32,0.0005,1e-05,0.5,3,0.89,1.14
ESOL,GraphSAGE,64,32,0.0005,1e-05,0.5,4,0.85,1.11
